"Created Date","Order ID","Query Class","Query Category","Product Name","SKU","Batch Number","Delivery Partner","Month","Week","Source","AWB Number"
"Fien1938830","email","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a23bc273e10d2257c4f6244","18755848369343"
"8518760","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=68bb31ab3c3878cce69a5004","18755848916765"
"8447266","whatsapp","Delivery","Lost/Damaged/Destroyed","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a195077539ff1ba1564f901","18755848062570"
"8486681","whatsapp","Delivery","Fake Order RTO","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69fb77e0613fcf5d8e1bd690","151951950268269"
"8575523","whatsapp","Delivery","Delayed Order","","","","Blitz","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280096180bb240e11c9828","GS1827247988"
"8522125","whatsapp","Delivery","Fake Order RTO","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a24e88bf287ffef8791a27c","SF3389374023MCA"
"8545087","whatsapp","Delivery","Delayed Order","De tan & oil Control Coffee Sunscreen SPF 50 PA ++ 50ml","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c0a85a2757828f13c961b","18755848667311"
"Fien1738120","whatsapp","Delivery","Pincode not serviceable","Men written by Women","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1c4f21103ac4aaf6a8371a",""
"8503052","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1e88bc70a1a801e744c152","18755848414692"
"8573578","email","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a244dff2a1c8374c8cb3315","SF3389311251MCA"
"8464967","whatsapp","Delivery","Fake Order RTO","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1af4c2789cb81ae1bb6ebf","MC4C8099C3B7DS"
"8533239","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6953d4989ee9d85eb798a64c","SF3389375698MCA"
"8533239","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6953d4989ee9d85eb798a64c","SF3389375698MCA"
"8557718","instagram","Delivery","Delayed Order","","","","Blitz","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27ff51647b98125df57894","GS6051892302"
"8443567","email","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a191caae6e64cc1fb3c84a5","SF3389361263MCA"
"8599864","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a26564353f2ca1ff7d09a16","18755848977061"
"8464165","email","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ae476f39dee03524e0f32","18755848183692"
"8551978","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22e68d0cfaf0f4370183a3","18755848687946"
"8547710","email","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22956adfd7895328fff480","151951960013876"
"8477055","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c1090da377515c6bdaeac","SF3389367998MCA"
"8578770","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=69f1d6a5a903ad0406259533",""
"8447307_1","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1950f9bcdbb12e38a7b715",""
"8589428","whatsapp","Delivery","Delayed Order","Sweet Escape Perfume Body Lotion","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22599f6fcf94c387c247a3","SF3389312862MCA"
"8520111","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69d8e36e7ab5642b1eb3862d","18755848566953"
"8570185","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a24277e4de48502e4502b84","18755848819222"
"8444881","whatsapp","Delivery","Fake Order RTO","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=693d08f551c60372dfd37915","151951950266431"
"8533144","whatsapp","Delivery","Others","Caramel Eclairs Coffee Body Scrub","Mcaf407","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a213fe9d77ae4d74a103c33","SF3389375537MCA"
"8571973","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a243e2dbb3a98d6ae82869c","18755848876202"
"8474528","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bed509e981d3b53ac7934","SF3389366447MCA"
"8474528","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bed509e981d3b53ac7934",""
"8511851","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1f2d16e969efd086cb0bef",""
"8514144","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fad342df6a8e31d9994c3","18755848596423"
"8533933","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27fa8f23ef7da84639c564","18755848586494"
"8494714","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1da3f6db5feb5a0280a996","18755848388825"
"8517830","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fe724b07b1385852b805d","18755848503824"
"8493211","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1d87683f480f5beff84cf2",""
"8538303","whatsapp","Delivery","Delayed Order","","","","Pikndel","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69eca5dfcc20e00c8011d56e","PA2456821"
"8523645","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a2053974758f6163722dcd8","18755848595653"
"8560922","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23c9359f405e3d28b25121","18755848733284"
"8560922","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23c9359f405e3d28b25121","18755848733284"
"8579168","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a24ee328e7f0de137290c60","SF3389311466MCA"
"8471689","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69cf4d3afbd896ad3b8ca396","SF3389298536MCA"
"8480196","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c44092f41a86df9fe71b4",""
"8408824","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1536613f38c07edd478da2","SF3389372564MCA"
"Fien1966250","instagram","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27f828f9c16cda6a8d3494","18755848600520"
"8577319","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a24884e93d8351c50cdba56","SF3389310759MCA"
"8584310","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a25284f316277971793cac9","SF3389312149MCA"
"N/A","email","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23b6103e10d2257c4f4d1d",""
"8533601","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27df983cc2e99ca2843a4d",""
"8557554","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a210a9486033c7768331f5f","18755848725396"
"8504132","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e990cfd17430c9d1caa36",""
"Fien1933630","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1dc7622246a8b104d563c6",""
"8488261","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27b35f137b270031016459",""
"8506489","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ec1440ef7b293af9986f4",""
"8501226","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e6da0f5fb33346be2e260","18755848376332"
"8330220","instagram","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a13f9a489b8764de9e2f16a","SF3389357798MCA"
"8567798","whatsapp","Delivery","Delayed Order","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a240a699e7d696af8ee9746","MC4CA4A4A70FIO"
"8475484","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bf9f1dbc9ef993a7f2c73","SF3221378204MCF"
"8330220","instagram","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a13f9a489b8764de9e2f16a","SF3389357798MCA"
"8537291","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27f5d0f9c16cda6a8d2e25","18755848598722"
"8520794","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=683f4e79b17bb592d3661137","18755848515223"
"8532167","email","Delivery","Fake update","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a213144cc270b90d4bc0176","SF3389375730MCA"
"8491214","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d61b0f2790d1c67b884c1","18755848356216"
"Fien1903550","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27f4340a1f083c784fc67f","18755848237323"
"8491622","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d688f78bd0ee1dab9bff1","18755848357771"
"8511096","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23f63372b6f8e2556f743d",""
"8515851","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fc9636bb44827407d5bbc","18755848491165"
"8482930","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c798ec73cf850e66d3757","151951960011466"
"8515851","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fc9636bb44827407d5bbc","18755848491165"
"8285985","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a03012d53912df8039250da","18755846943841"
"8568740","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2416f75220b808d2c5badf","18755848842296"
"8330220","instagram","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a13f9a489b8764de9e2f16a","SF3389357798MCA"
"8475529","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bfa9f9e713f41c692df33","18755848331974"
"8540130","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a206ccd5d1da4bd4e76a064","18755848612486"
"8532063","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a212fac1a3b11bf5251da85","SF3389305853MCA"
"8568740","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2416f75220b808d2c5badf","18755848842296"
"8492394","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=698c116467c10b2a22a1d773","18755848372014"
"8486648","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d1906b4a3b4a0d46155f4",""
"8533008","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a213db7daacf5ab72018c00","18755848575084"
"8504132","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e990cfd17430c9d1caa36","SF3389370685MCA"
"8523915","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a20573743d5792f41b6dfaf","18755848526633"
"8493937","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d95392ae7c82558274bc1","18755848784826"
"8466799_1","whatsapp","Delivery","Fake Order RTO","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27d7cb3cc2e99ca2842757","SF3389376199MCA"
"8567798","whatsapp","Delivery","Delayed Order","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a240a699e7d696af8ee9746","MC4CA4A4A70FIO"
"8474528","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bed509e981d3b53ac7934","SF3389366447MCA"
"8528774","whatsapp","Delivery","Delayed Order","","","","Pikndel","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a20fcb03170b35e89ac2cb5","PA2498926"
"8465903","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1b06cbce03401be1a2f375","151951960010203"
"Fien1677850","email","Delivery","Fake update","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a200e510936df45f2b79971","18755847608981"
"8581488","email","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a250c5c09851819f34ace49","18755848923113"
"8508471","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1eea1d3e0a1801e2342ed3","151951950269330"
"8450762","whatsapp","Delivery","Fake update","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1990f39020c77329e4e81a","SF3389362993MCA"
"Fien2016690","email","Delivery","Fake Order RTO","","","","Shadowfax","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a25418a300aefd1f7dfb2ba","SF3484141070MCE"
"8505267","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1eaa8c90697dc9cd31baba","151951950269169"
"8561899","email","Delivery","Fake Order RTO","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6929843325b919cb2f14e37f","SF3221377995MCF"
"8539343","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27ccb122dad20543499eb2","SF3389376326MCA"
"8505267","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1eaa8c90697dc9cd31baba","151951950269169"
"8480196","whatsapp","Delivery","Fake Order RTO","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c44092f41a86df9fe71b4","151951960010846"
"8480601","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c4fc7b52ca64e3f140847","SF3389300447MCA"
"8431206","email","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27b82bc1dc1be59cedb732",""
"8530305","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2115fdb0bbf23ce49c34af","18755848573990"
"8564381","whatsapp","Delivery","Lost/Damaged/Destroyed","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23e45070f2e18fbb1bfb3a","18755848754133"
"8590380","email","Delivery","Delayed Order","","","","Pikndel","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27ee1362e8f6ba80acb90f","PA2503427"
"Fien1955560","email","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27e73a005bcb3cad0d28f6","18755848444825"
"8514144","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fad342df6a8e31d9994c3","18755848596423"
"8475057","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bf487927c4a73302a086f","18755848231620"
